Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID-Scrambled,Gender,Exam Type,Correct,Wrong,Score,Z-Score
1570,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,214,2867294,F,B,16,9,64,-0.124914676
1573,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,217,2867492,F,B,12,13,48,-1.217064846
1584,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,228,2868842,F,B,15,10,60,-0.397952218
1588,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,232,2869190,F,B,15,10,60,-0.397952218
1593,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,237,2869570,F,B,11,14,44,-1.490102389
1606,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,250,3228957,F,B,15,10,60,-0.397952218
1607,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,251,3228958,F,B,22,3,88,1.51331058
1619,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,10,2639296,F,B,20,5,80,0.692197566
1620,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,11,2764744,F,B,15,10,60,-0.739441661
1631,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,22,2766146,F,B,17,8,68,-0.16678597
1637,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,28,2871200,F,B,18,7,72,0.119541875
1658,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,49,2641984,F,B,15,10,60,-0.739441661
1677,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,68,2765886,F,B,20,5,80,0.692197566
1685,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,76,2770188,F,B,19,6,76,0.405869721
1701,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,92,2766526,F,B,18,7,72,0.119541875
1707,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,98,2749436,F,B,19,6,76,0.405869721
1719,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,110,2749780,F,B,12,13,48,-1.598425197
1722,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,113,2709158,F,B,16,9,64,-0.453113815
1726,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,117,2439066,F,B,21,4,84,0.978525412
1728,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,119,2764942,F,B,21,4,84,0.978525412
1735,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,126,2827396,F,B,16,9,64,-0.453113815
1745,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,136,2708940,F,B,12,13,48,-1.598425197
1746,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,137,2498532,F,B,11,14,44,-1.884753042
1748,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,139,2708842,F,B,18,7,72,0.119541875
1769,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,7,2247568,F,B,7,18,28,-1.546448087
1770,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,8,2342342,F,B,10,15,40,-0.726775956
1771,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,9,2340624,F,B,14,11,56,0.366120219
1783,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,21,2476106,F,B,12,13,48,-0.180327869
1795,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,33,2580656,F,B,9,16,36,-1
1796,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,34,2580754,F,B,13,12,52,0.092896175
1797,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,35,2580936,F,B,6,19,24,-1.819672131
1798,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,36,2581084,F,B,10,15,40,-0.726775956
1802,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,40,2581514,F,B,11,14,44,-0.453551913
1807,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,45,2622018,F,B,15,10,60,0.639344262
1808,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,46,2622216,F,B,13,12,52,0.092896175
1810,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,48,2622346,F,B,15,10,60,0.639344262
1811,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,49,2622414,F,B,13,12,52,0.092896175
1814,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,52,2622878,F,B,14,11,56,0.366120219
1817,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,55,2623304,F,B,8,17,32,-1.273224044
1818,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,56,2623320,F,B,10,15,40,-0.726775956
1821,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,59,2623488,F,B,8,17,32,-1.273224044
1823,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,61,2623586,F,B,11,14,44,-0.453551913
1824,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,62,2623602,F,B,8,17,32,-1.273224044
1825,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,63,2623686,F,B,10,15,40,-0.726775956
1829,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,67,2624310,F,B,12,13,48,-0.180327869
1830,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,68,2624478,F,B,16,9,64,0.912568306
1831,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,69,2624494,F,B,11,14,44,-0.453551913
1834,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,72,2624774,F,B,13,12,52,0.092896175
1838,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,76,2642198,F,B,7,18,28,-1.546448087
1841,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,79,2655464,F,B,13,12,52,0.092896175
1843,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,81,2695048,F,B,14,11,56,0.366120219
1849,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,87,2705080,F,B,13,12,52,0.092896175
1850,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,88,2705198,F,B,14,11,56,0.366120219
1856,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,94,2705460,F,B,13,12,52,0.092896175
1858,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,96,2705610,F,B,8,17,32,-1.273224044
1860,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,98,2705694,F,B,12,13,48,-0.180327869
1862,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,100,2705776,F,B,16,9,64,0.912568306
1866,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,104,2706070,F,B,7,18,28,-1.546448087
1867,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,105,2706086,F,B,9,16,36,-1
1868,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,106,2706136,F,B,13,12,52,0.092896175
1869,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,107,2746034,F,B,16,9,64,0.912568306
1870,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,108,2746066,F,B,10,15,40,-0.726775956
1873,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,111,2746180,F,B,12,13,48,-0.180327869
1877,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,115,2746280,F,B,15,10,60,0.639344262
1878,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,116,2746446,F,B,15,10,60,0.639344262
1880,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,118,2746512,F,B,13,12,52,0.092896175
1881,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,119,2746544,F,B,13,11,52,0.092896175
1883,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,121,2746628,F,B,13,12,52,0.092896175
1887,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,125,2746794,F,B,13,12,52,0.092896175
1891,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,129,2746924,F,B,22,3,88,2.551912568
1892,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,130,2746940,F,B,14,11,56,0.366120219
1893,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,131,2746992,F,B,19,6,76,1.732240437
1899,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,137,2747222,F,B,15,10,60,0.639344262
1900,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,138,2747356,F,B,15,10,60,0.639344262
1901,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,139,2747372,F,B,18,7,72,1.459016393
1902,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,140,2747388,F,B,17,8,68,1.18579235
1904,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,142,2747456,F,B,13,12,52,0.092896175
1906,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,144,2747538,F,B,17,8,68,1.18579235
1908,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,146,2747700,F,B,15,10,60,0.639344262
1909,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,147,2747752,F,B,16,9,64,0.912568306
1910,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,148,2747784,F,B,15,10,60,0.639344262
1912,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,150,2747836,F,B,10,15,40,-0.726775956
1913,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,151,2747852,F,B,16,9,64,0.912568306
1931,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,169,2748858,F,B,9,16,36,-1
1932,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,170,2748904,F,B,16,9,64,0.912568306
1934,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,172,2770256,F,B,20,5,80,2.005464481
1935,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,173,2812890,F,B,17,8,68,1.18579235
1937,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,175,2821654,F,B,8,16,32,-1.273224044
1939,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,177,2821736,F,B,11,14,44,-0.453551913
1940,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,178,2821768,F,B,16,9,64,0.912568306
1941,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,179,2821884,F,B,12,13,48,-0.180327869
1943,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,181,2821934,F,B,11,14,44,-0.453551913
1944,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,182,2821982,F,B,11,14,44,-0.453551913
1945,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,183,2822062,F,B,5,20,20,-2.092896175
1948,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,186,2822160,F,B,9,16,36,-1
1949,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,187,2822212,F,B,8,17,32,-1.273224044
1950,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,188,2822244,F,B,10,15,40,-0.726775956
1951,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,189,2822310,F,B,16,8,64,0.912568306
1956,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,194,2822774,F,B,12,13,48,-0.180327869
1960,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,198,2823020,F,B,14,11,56,0.366120219
1961,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,199,2823088,F,B,16,9,64,0.912568306
1963,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,201,2867012,F,B,13,11,52,0.092896175
1964,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,202,2867142,F,B,10,15,40,-0.726775956
1965,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,203,2867194,F,B,16,9,64,0.912568306
1967,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,205,2867376,F,B,17,8,68,1.18579235
1968,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,206,2867476,F,B,11,14,44,-0.453551913
1969,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,207,2867492,F,B,10,15,40,-0.726775956
1970,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,208,2867704,F,B,14,11,56,0.366120219
1971,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,209,2867756,F,B,14,11,56,0.366120219
1974,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,212,2868164,F,B,14,11,56,0.366120219
1984,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,222,2869206,F,B,16,9,64,0.912568306
1986,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,224,2869320,F,B,12,13,48,-0.180327869
1988,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,226,2869570,F,B,10,15,40,-0.726775956
1992,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,230,2869800,F,B,17,8,68,1.18579235
1994,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,232,2897206,F,B,17,8,68,1.18579235
1995,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,233,3010858,F,B,9,9,36,-1
1997,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,235,3054846,F,B,11,14,44,-0.453551913
2000,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,238,3228442,F,B,6,19,24,-1.819672131
2014,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,10,2639296,F,B,16,9,64,0.336676218
2015,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,11,2764744,F,B,13,12,52,-0.522922636
2031,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,27,2871200,F,B,8,17,32,-1.955587393
2033,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,29,2495994,F,B,15,10,60,0.050143266
2034,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,30,2250470,F,B,17,8,68,0.623209169
2047,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,43,2494504,F,B,13,12,52,-0.522922636
2053,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,49,2641984,F,B,17,8,68,0.623209169
2069,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,65,2765886,F,B,17,8,68,0.623209169
2073,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,69,3058342,F,B,11,14,44,-1.095988539
2092,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,88,2752880,F,B,14,11,56,-0.236389685
2095,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,91,2871152,F,B,12,13,48,-0.809455587
2101,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,97,2479212,F,B,12,13,48,-0.809455587
2102,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,98,2749436,F,B,16,9,64,0.336676218
2114,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,110,2749780,F,B,11,14,44,-1.095988539
2116,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,112,2628006,F,B,12,13,48,-0.809455587
2117,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,113,2709158,F,B,12,13,48,-0.809455587
2121,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,117,2439066,F,B,14,11,56,-0.236389685
2129,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,125,2827396,F,B,16,9,64,0.336676218
2137,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,133,2708976,F,B,15,10,60,0.050143266
2146,F15-ECON210-3-Macro-Final,F15-ECON210-3-Macro,2015,F15,ECON210-3,Macroeconomics,Final,142,2750258,F,B,13,12,52,-0.522922636
10,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,10,2436178,M,A,19,6,76,0.240530303
21,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,21,2568626,M,A,16,9,64,-0.517045455
33,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,33,2293686,M,A,18,7,72,-0.011994949
34,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,34,2999998,M,A,12,13,48,-1.527146465
44,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,44,2303700,M,A,18,7,72,-0.011994949
55,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,55,2244166,M,A,16,9,64,-0.517045455
60,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,60,2442942,M,A,20,5,80,0.493055556
66,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,66,1855878,M,A,12,13,48,-1.527146465
71,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,71,2307728,M,A,21,4,84,0.745580808
77,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,77,2581266,M,A,16,9,64,-0.517045455
79,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,79,2435302,M,A,12,13,48,-1.527146465
82,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,82,2482460,M,A,25,0,100,1.755681818
96,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,96,2306620,M,A,18,7,72,-0.011994949
107,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,107,2436720,M,A,21,4,84,0.745580808
110,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,110,2581562,M,A,14,11,56,-1.02209596
112,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,112,2436788,M,A,22,3,88,0.998106061
117,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,117,2581646,M,A,19,6,76,0.240530303
123,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,123,2478618,M,A,20,5,80,0.493055556
129,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,129,2582980,M,A,24,1,96,1.503156566
155,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,155,2489540,M,A,15,9,60,-0.769570707
158,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,158,2350262,M,A,17,8,68,-0.264520202
166,S12-ECON210-3-Macro-MT,S12-ECON210-3-Macro,2012,S12,ECON210-3,Macroeconomics,MT,166,2625072,M,A,21,4,84,0.745580808
177,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,10,2436178,M,A,19,6,76,0.461346633
185,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,18,2438768,M,A,23,2,92,1.458852868
188,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,21,2568626,M,A,16,9,64,-0.286783042
200,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,33,2293686,M,A,18,7,72,0.211970075
201,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,34,2999998,M,A,12,13,48,-1.284289277
211,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,44,2303700,M,A,18,7,72,0.211970075
222,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,55,2244166,M,A,16,9,64,-0.286783042
227,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,60,2442942,M,A,20,5,80,0.710723192
233,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,66,1855878,M,A,12,13,48,-1.284289277
238,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,71,2307728,M,A,21,4,84,0.960099751
244,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,77,2581266,M,A,16,9,64,-0.286783042
246,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,79,2435302,M,A,12,13,48,-1.284289277
249,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,82,2482460,M,A,25,0,100,1.957605985
263,S12-ECON210-3-Micro-Final,S12-ECON210-3-Micro,2012,S12,ECON210-3,Microeconomics,Final,96,2306620,M,A,18,7,72,0.211970075
